#       [nm]       bulge  elliptical          s0          sa          sb          sc         avg
     358.242 8.06172e-15 6.99301e-15 7.89570e-15 9.76888e-15 1.13791e-14 6.14381e-14 1.75894e-14
     358.462 8.27798e-15 6.84525e-15 8.02275e-15 9.75408e-15 1.07958e-14 5.65401e-14 1.67060e-14
     358.681 8.58487e-15 6.94523e-15 8.29335e-15 9.99579e-15 1.13733e-14 5.74841e-14 1.71128e-14
     358.901 8.91098e-15 7.09775e-15 8.59438e-15 1.02919e-14 1.21969e-14 5.96668e-14 1.77931e-14
     359.121 9.12183e-15 7.32909e-15 8.87100e-15 1.05246e-14 1.28921e-14 6.22806e-14 1.85032e-14
     359.341 9.23846e-15 7.62498e-15 9.12772e-15 1.07054e-14 1.34824e-14 6.52476e-14 1.92378e-14
     359.560 9.28609e-15 7.92395e-15 9.35894e-15 1.08614e-14 1.41980e-14 6.73322e-14 1.98268e-14
     359.780 9.15181e-15 8.23121e-15 9.52300e-15 1.09521e-14 1.52445e-14 6.70910e-14 2.00323e-14
     360.000 9.01753e-15 8.53846e-15 9.68707e-15 1.10428e-14 1.62910e-14 6.68498e-14 2.02378e-14
     360.220 8.84191e-15 8.79093e-15 9.57948e-15 1.10072e-14 1.58002e-14 6.93188e-14 2.05564e-14
     360.440 8.66628e-15 9.04339e-15 9.47190e-15 1.09716e-14 1.53093e-14 7.17878e-14 2.08751e-14
     360.659 8.64656e-15 9.23086e-15 9.41855e-15 1.10292e-14 1.46385e-14 7.12674e-14 2.07052e-14
     360.879 8.68595e-15 9.39367e-15 9.38578e-15 1.11222e-14 1.38994e-14 6.96136e-14 2.03501e-14
     361.099 8.77468e-15 9.51998e-15 9.65762e-15 1.12506e-14 1.33852e-14 6.72499e-14 1.99730e-14
     361.319 8.92370e-15 9.60164e-15 1.03017e-14 1.14224e-14 1.31459e-14 6.40191e-14 1.95691e-14
     361.538 9.10603e-15 9.68195e-15 1.09707e-14 1.16413e-14 1.30579e-14 6.27376e-14 1.95326e-14
     361.758 9.44540e-15 9.75577e-15 1.17574e-14 1.20822e-14 1.36833e-14 7.06514e-14 2.12293e-14
     361.978 9.78476e-15 9.82960e-15 1.25442e-14 1.25230e-14 1.43087e-14 7.85652e-14 2.29259e-14
     362.198 1.02521e-14 9.93863e-15 1.22707e-14 1.24558e-14 1.45965e-14 8.24595e-14 2.36622e-14
     362.418 1.07337e-14 1.00516e-14 1.18795e-14 1.23322e-14 1.48468e-14 8.59072e-14 2.42918e-14
     362.637 1.09593e-14 1.01823e-14 1.12646e-14 1.23313e-14 1.52376e-14 8.64959e-14 2.44118e-14
     362.857 1.10313e-14 1.03238e-14 1.05154e-14 1.24040e-14 1.57126e-14 8.53696e-14 2.42261e-14
     363.077 1.10340e-14 1.04309e-14 9.90376e-15 1.24525e-14 1.60565e-14 8.36545e-14 2.39220e-14
     363.297 1.09078e-14 1.04742e-14 9.54725e-15 1.24560e-14 1.61570e-14 8.08451e-14 2.33979e-14
     363.516 1.07974e-14 1.05149e-14 9.21974e-15 1.24613e-14 1.62494e-14 7.78979e-14 2.28568e-14
     363.736 1.08831e-14 1.05232e-14 9.24984e-15 1.24885e-14 1.62434e-14 7.32507e-14 2.21065e-14
     363.956 1.09689e-14 1.05314e-14 9.27994e-15 1.25157e-14 1.62373e-14 6.86035e-14 2.13561e-14
     364.176 1.08584e-14 1.05962e-14 9.38835e-15 1.25283e-14 1.55879e-14 6.74121e-14 2.10619e-14
     364.396 1.06989e-14 1.06751e-14 9.51633e-15 1.25373e-14 1.47778e-14 6.70843e-14 2.08816e-14
     364.615 1.06914e-14 1.07547e-14 9.69184e-15 1.27056e-14 1.42124e-14 6.82977e-14 2.10590e-14
     364.835 1.08216e-14 1.08352e-14 9.91040e-15 1.30180e-14 1.38682e-14 7.09054e-14 2.15598e-14
     365.055 1.09994e-14 1.09280e-14 1.02127e-14 1.32845e-14 1.37755e-14 7.29858e-14 2.20310e-14
     365.275 1.13202e-14 1.10582e-14 1.07666e-14 1.34133e-14 1.44371e-14 7.34851e-14 2.24134e-14
     365.495 1.16410e-14 1.11883e-14 1.13206e-14 1.35422e-14 1.50988e-14 7.39843e-14 2.27959e-14
     365.714 1.17773e-14 1.14256e-14 1.17636e-14 1.36638e-14 1.58778e-14 7.35466e-14 2.30091e-14
     365.934 1.19089e-14 1.16656e-14 1.22039e-14 1.37853e-14 1.66598e-14 7.30848e-14 2.32180e-14
     366.154 1.18657e-14 1.19366e-14 1.24403e-14 1.38895e-14 1.70471e-14 7.52943e-14 2.37456e-14
     366.374 1.17475e-14 1.22208e-14 1.25895e-14 1.39864e-14 1.72653e-14 7.86476e-14 2.44095e-14
     366.593 1.16136e-14 1.24728e-14 1.27050e-14 1.40303e-14 1.72704e-14 8.05975e-14 2.47816e-14
     366.813 1.14583e-14 1.26809e-14 1.27748e-14 1.40025e-14 1.69873e-14 8.06480e-14 2.47586e-14
     367.033 1.13585e-14 1.28382e-14 1.28598e-14 1.39643e-14 1.66886e-14 8.11986e-14 2.48180e-14
     367.253 1.15730e-14 1.27078e-14 1.30306e-14 1.38669e-14 1.63021e-14 8.45834e-14 2.53440e-14
     367.473 1.17875e-14 1.25773e-14 1.32014e-14 1.37695e-14 1.59156e-14 8.79683e-14 2.58699e-14
     367.692 1.18977e-14 1.23412e-14 1.33706e-14 1.37772e-14 1.57719e-14 9.19614e-14 2.65200e-14
     367.912 1.19930e-14 1.20900e-14 1.35395e-14 1.38000e-14 1.56628e-14 9.60414e-14 2.71878e-14
     368.132 1.19751e-14 1.18683e-14 1.35394e-14 1.37130e-14 1.55785e-14 9.59198e-14 2.70990e-14
     368.352 1.18816e-14 1.16663e-14 1.34265e-14 1.35528e-14 1.55107e-14 9.29978e-14 2.65059e-14
     368.571 1.18030e-14 1.15886e-14 1.31978e-14 1.36013e-14 1.54690e-14 8.92706e-14 2.58217e-14
     368.791 1.17549e-14 1.17693e-14 1.27282e-14 1.40835e-14 1.54818e-14 8.38691e-14 2.49478e-14
     369.011 1.17071e-14 1.19498e-14 1.22660e-14 1.45497e-14 1.55007e-14 7.86561e-14 2.41049e-14
     369.231 1.16651e-14 1.21261e-14 1.19420e-14 1.47142e-14 1.56373e-14 7.70256e-14 2.38517e-14
     369.451 1.16231e-14 1.23024e-14 1.16180e-14 1.48786e-14 1.57740e-14 7.53951e-14 2.35985e-14
     369.670 1.15019e-14 1.24200e-14 1.16176e-14 1.48145e-14 1.62415e-14 7.90919e-14 2.42812e-14
     369.890 1.13578e-14 1.25206e-14 1.17111e-14 1.46840e-14 1.68050e-14 8.43340e-14 2.52354e-14
     370.110 1.11965e-14 1.25352e-14 1.17543e-14 1.45372e-14 1.67379e-14 8.78508e-14 2.57687e-14
     370.330 1.10181e-14 1.24639e-14 1.17474e-14 1.43739e-14 1.60401e-14 8.96412e-14 2.58808e-14
     370.549 1.08696e-14 1.23899e-14 1.17564e-14 1.42591e-14 1.54146e-14 9.04253e-14 2.58525e-14
     370.769 1.08242e-14 1.23067e-14 1.18203e-14 1.43112e-14 1.50384e-14 8.77408e-14 2.53403e-14
     370.989 1.07789e-14 1.22236e-14 1.18842e-14 1.43632e-14 1.46622e-14 8.50564e-14 2.48281e-14
     371.209 1.08937e-14 1.23352e-14 1.20105e-14 1.48562e-14 1.49846e-14 8.80872e-14 2.55279e-14
     371.429 1.10170e-14 1.24571e-14 1.21400e-14 1.53724e-14 1.53437e-14 9.14187e-14 2.62915e-14
     371.648 1.10258e-14 1.21957e-14 1.19281e-14 1.63031e-14 1.59706e-14 1.27862e-13 3.25476e-14
     371.868 1.09794e-14 1.17498e-14 1.15519e-14 1.74331e-14 1.67263e-14 1.80235e-13 4.14460e-14
     372.088 1.07128e-14 1.14977e-14 1.12286e-14 1.87081e-14 1.72522e-14 2.49363e-13 5.31271e-14
     372.308 1.01162e-14 1.15361e-14 1.09849e-14 2.02001e-14 1.74335e-14 3.43596e-13 6.89778e-14
     372.527 9.49544e-15 1.15656e-14 1.08242e-14 2.13125e-14 1.77579e-14 4.23324e-13 8.23800e-14
     372.747 8.70601e-15 1.15331e-14 1.12452e-14 1.97660e-14 1.90844e-14 4.01394e-13 7.86214e-14
     372.967 7.91659e-15 1.15006e-14 1.16662e-14 1.82194e-14 2.04109e-14 3.79463e-13 7.48627e-14
     373.187 7.92584e-15 1.11479e-14 1.13883e-14 1.65530e-14 1.92858e-14 2.97309e-13 6.06017e-14
     373.407 8.07598e-15 1.07388e-14 1.09871e-14 1.48654e-14 1.77283e-14 2.04532e-13 4.44878e-14
     373.626 8.20116e-15 1.02832e-14 1.04730e-14 1.40604e-14 1.65030e-14 1.45771e-13 3.42153e-14
     373.846 8.30794e-15 9.79299e-15 9.87529e-15 1.39075e-14 1.55230e-14 1.12133e-13 2.82567e-14
     374.066 8.33082e-15 9.42190e-15 9.32584e-15 1.37413e-14 1.46869e-14 8.63170e-14 2.36373e-14
     374.286 8.15790e-15 9.32855e-15 8.88865e-15 1.35442e-14 1.41861e-14 7.87415e-14 2.21412e-14
     374.505 7.99509e-15 9.23766e-15 8.46138e-15 1.33581e-14 1.36942e-14 7.13922e-14 2.06898e-14
     374.725 8.22632e-15 9.24293e-15 8.42088e-15 1.36034e-14 1.35443e-14 7.28667e-14 2.09841e-14
     374.945 8.45755e-15 9.24820e-15 8.38037e-15 1.38487e-14 1.33944e-14 7.43411e-14 2.12784e-14
     375.165 8.64314e-15 9.48502e-15 8.67782e-15 1.41770e-14 1.35606e-14 7.59834e-14 2.17545e-14
     375.385 8.81351e-15 9.79895e-15 9.08781e-15 1.45330e-14 1.38322e-14 7.76815e-14 2.22912e-14
     375.604 9.01820e-15 1.01241e-14 9.44759e-15 1.47050e-14 1.41730e-14 7.87779e-14 2.27076e-14
     375.824 9.26076e-15 1.04614e-14 9.75177e-15 1.46737e-14 1.45903e-14 7.92091e-14 2.29912e-14
     376.044 9.53221e-15 1.07261e-14 9.99308e-15 1.45701e-14 1.48769e-14 7.94821e-14 2.31967e-14
     376.264 9.91910e-15 1.06994e-14 9.98269e-15 1.41775e-14 1.46405e-14 7.91221e-14 2.30902e-14
     376.484 1.03060e-14 1.06727e-14 9.97229e-15 1.37849e-14 1.44040e-14 7.87620e-14 2.29837e-14
     376.703 1.06599e-14 1.06765e-14 1.02674e-14 1.40200e-14 1.47580e-14 7.52543e-14 2.26060e-14
     376.923 1.10111e-14 1.06827e-14 1.05872e-14 1.43060e-14 1.51598e-14 7.14914e-14 2.22064e-14
     377.143 1.11695e-14 1.11345e-14 1.12523e-14 1.51477e-14 1.57179e-14 6.79414e-14 2.20605e-14
     377.363 1.12242e-14 1.18261e-14 1.21033e-14 1.62887e-14 1.63603e-14 6.45052e-14 2.20513e-14
     377.582 1.11479e-14 1.23848e-14 1.27603e-14 1.73004e-14 1.68989e-14 6.14944e-14 2.19978e-14
     377.802 1.08537e-14 1.27217e-14 1.30939e-14 1.80966e-14 1.72646e-14 5.91928e-14 2.18706e-14
     378.022 1.05494e-14 1.30134e-14 1.33767e-14 1.87740e-14 1.75881e-14 5.71454e-14 2.17412e-14
     378.242 1.01538e-14 1.28978e-14 1.32029e-14 1.83810e-14 1.75306e-14 5.73891e-14 2.15925e-14
     378.462 9.75833e-15 1.27822e-14 1.30291e-14 1.79880e-14 1.74732e-14 5.76329e-14 2.14439e-14
     378.681 9.49003e-15 1.24142e-14 1.25684e-14 1.71147e-14 1.71732e-14 5.83031e-14 2.11773e-14
     378.901 9.24872e-15 1.19926e-14 1.20468e-14 1.61395e-14 1.68219e-14 5.90638e-14 2.08855e-14
     379.121 9.08188e-15 1.16575e-14 1.15471e-14 1.55107e-14 1.62965e-14 6.02357e-14 2.07216e-14
     379.341 8.97592e-15 1.13930e-14 1.10652e-14 1.51649e-14 1.56288e-14 6.17443e-14 2.06620e-14
     379.560 8.96260e-15 1.11380e-14 1.06994e-14 1.50270e-14 1.50863e-14 6.28481e-14 2.06269e-14
     379.780 9.19355e-15 1.09083e-14 1.06396e-14 1.54371e-14 1.48737e-14 6.28853e-14 2.06562e-14
     380.000 9.42449e-15 1.06785e-14 1.05797e-14 1.58472e-14 1.46612e-14 6.29224e-14 2.06856e-14
     380.220 9.70077e-15 1.10000e-14 1.06856e-14 1.64945e-14 1.52446e-14 5.70992e-14 2.00374e-14
     380.440 9.97705e-15 1.13216e-14 1.07914e-14 1.71418e-14 1.58279e-14 5.12759e-14 1.93893e-14
     380.659 9.94859e-15 1.14845e-14 1.08528e-14 1.75322e-14 1.64871e-14 4.75971e-14 1.89837e-14
     380.879 9.80460e-15 1.15873e-14 1.08972e-14 1.78252e-14 1.71750e-14 4.47317e-14 1.86702e-14
     381.099 9.47156e-15 1.13977e-14 1.08679e-14 1.78735e-14 1.75210e-14 4.52734e-14 1.87342e-14
     381.319 8.90758e-15 1.08510e-14 1.07485e-14 1.76229e-14 1.74490e-14 4.99789e-14 1.92596e-14
     381.538 8.36027e-15 1.02996e-14 1.05735e-14 1.73058e-14 1.73281e-14 5.46229e-14 1.97484e-14
     381.758 7.89193e-15 9.72709e-15 1.01371e-14 1.66752e-14 1.69765e-14 5.89737e-14 2.00636e-14
     381.978 7.42360e-15 9.15454e-15 9.70070e-15 1.60445e-14 1.66249e-14 6.33245e-14 2.03788e-14
     382.198 7.29136e-15 8.62683e-15 9.17066e-15 1.52997e-14 1.58676e-14 6.36217e-14 1.99796e-14
     382.418 7.19646e-15 8.10411e-15 8.63023e-15 1.45423e-14 1.50652e-14 6.34686e-14 1.95011e-14
     382.637 7.14248e-15 7.66877e-15 8.17402e-15 1.37426e-14 1.45234e-14 6.12975e-14 1.87581e-14
     382.857 7.11304e-15 7.28577e-15 7.76823e-15 1.29174e-14 1.41377e-14 5.79155e-14 1.78563e-14
     383.077 7.08856e-15 6.97995e-15 7.42775e-15 1.23865e-14 1.36164e-14 5.72249e-14 1.74540e-14
     383.297 7.07325e-15 6.81738e-15 7.20846e-15 1.24024e-14 1.28431e-14 6.15334e-14 1.79797e-14
     383.516 7.07019e-15 6.68927e-15 7.00483e-15 1.24819e-14 1.21421e-14 6.54817e-14 1.84783e-14
     383.736 7.21806e-15 6.98622e-15 6.99444e-15 1.33468e-14 1.23346e-14 6.49850e-14 1.86442e-14
     383.956 7.36593e-15 7.28317e-15 6.98406e-15 1.42118e-14 1.25270e-14 6.44883e-14 1.88100e-14
     384.176 7.60586e-15 7.70952e-15 7.24805e-15 1.52397e-14 1.32559e-14 6.15084e-14 1.87612e-14
     384.396 7.86876e-15 8.16816e-15 7.58057e-15 1.63082e-14 1.41187e-14 5.79084e-14 1.86588e-14
     384.615 8.06233e-15 8.50293e-15 7.97666e-15 1.71456e-14 1.48128e-14 5.71884e-14 1.89481e-14
     384.835 8.19316e-15 8.72557e-15 8.43023e-15 1.77737e-14 1.53543e-14 5.90747e-14 1.95919e-14
     385.055 8.26447e-15 8.91053e-15 8.79887e-15 1.83358e-14 1.58256e-14 6.03510e-14 2.00810e-14
     385.275 8.15725e-15 8.98250e-15 8.91288e-15 1.87000e-14 1.60867e-14 5.97975e-14 2.01061e-14
     385.495 8.05003e-15 9.05447e-15 9.02690e-15 1.90642e-14 1.63479e-14 5.92440e-14 2.01313e-14
     385.714 8.25557e-15 9.05410e-15 8.94847e-15 1.91581e-14 1.66674e-14 5.92424e-14 2.02210e-14
     385.934 8.46912e-15 9.05187e-15 8.86510e-15 1.92450e-14 1.69885e-14 5.92549e-14 2.03124e-14
     386.154 8.66020e-15 9.18826e-15 8.92987e-15 1.91691e-14 1.71248e-14 6.08099e-14 2.06470e-14
     386.374 8.84164e-15 9.38402e-15 9.05808e-15 1.90233e-14 1.71819e-14 6.30255e-14 2.10857e-14
     386.593 8.97235e-15 9.49257e-15 9.20569e-15 1.88157e-14 1.72716e-14 6.20085e-14 2.09611e-14
     386.813 9.03442e-15 9.48310e-15 9.37948e-15 1.85245e-14 1.74053e-14 5.66188e-14 2.00743e-14
     387.033 9.07998e-15 9.47934e-15 9.52804e-15 1.82145e-14 1.74343e-14 5.16924e-14 1.92381e-14
     387.253 9.03190e-15 9.50788e-15 9.53341e-15 1.77984e-14 1.68696e-14 4.93971e-14 1.86897e-14
     387.473 8.98382e-15 9.53641e-15 9.53878e-15 1.73823e-14 1.63050e-14 4.71017e-14 1.81413e-14
     387.692 8.94808e-15 9.60264e-15 9.60932e-15 1.69176e-14 1.61044e-14 5.28229e-14 1.90008e-14
     387.912 8.91411e-15 9.67425e-15 9.68918e-15 1.64459e-14 1.59558e-14 5.96889e-14 2.00614e-14
     388.132 8.99281e-15 9.96831e-15 9.78119e-15 1.59198e-14 1.55292e-14 6.77322e-14 2.13206e-14
     388.352 9.14663e-15 1.04107e-14 9.88132e-15 1.53573e-14 1.49171e-14 7.65622e-14 2.27125e-14
     388.571 9.39369e-15 1.08624e-14 1.01266e-14 1.51468e-14 1.45294e-14 8.24819e-14 2.37568e-14
     388.791 9.83457e-15 1.13335e-14 1.06733e-14 1.56675e-14 1.46077e-14 8.23585e-14 2.40792e-14
     389.011 1.02806e-14 1.18004e-14 1.12309e-14 1.61943e-14 1.47103e-14 8.18007e-14 2.43362e-14
     389.231 1.08238e-14 1.21861e-14 1.19925e-14 1.68363e-14 1.52739e-14 7.29859e-14 2.33497e-14
     389.451 1.13670e-14 1.25718e-14 1.27542e-14 1.74784e-14 1.58374e-14 6.41711e-14 2.23633e-14
     389.670 1.17096e-14 1.27890e-14 1.30455e-14 1.81250e-14 1.63459e-14 5.98514e-14 2.19777e-14
     389.890 1.19940e-14 1.29573e-14 1.32004e-14 1.87728e-14 1.68383e-14 5.68367e-14 2.17666e-14
     390.110 1.21485e-14 1.31129e-14 1.32602e-14 1.93940e-14 1.73198e-14 5.57023e-14 2.18230e-14
     390.330 1.21732e-14 1.32559e-14 1.32251e-14 1.99884e-14 1.77903e-14 5.64484e-14 2.21469e-14
     390.549 1.21635e-14 1.34334e-14 1.32337e-14 2.05424e-14 1.82843e-14 5.63143e-14 2.23286e-14
     390.769 1.20357e-14 1.37296e-14 1.33935e-14 2.09567e-14 1.88594e-14 5.31466e-14 2.20202e-14
     390.989 1.19078e-14 1.40258e-14 1.35532e-14 2.13710e-14 1.94345e-14 4.99788e-14 2.17118e-14
     391.209 1.15659e-14 1.40847e-14 1.35909e-14 2.14066e-14 1.96784e-14 4.87716e-14 2.15163e-14
     391.429 1.12127e-14 1.41311e-14 1.36222e-14 2.14222e-14 1.99050e-14 4.76674e-14 2.13268e-14
     391.648 1.07479e-14 1.37628e-14 1.32522e-14 2.10224e-14 1.95657e-14 4.78094e-14 2.10267e-14
     391.868 1.02294e-14 1.31949e-14 1.26891e-14 2.04227e-14 1.89542e-14 4.85509e-14 2.06736e-14
     392.088 9.65932e-15 1.24431e-14 1.19933e-14 1.95656e-14 1.81514e-14 4.96137e-14 2.02377e-14
     392.308 9.01194e-15 1.14155e-14 1.10988e-14 1.83225e-14 1.70623e-14 5.11577e-14 1.96781e-14
     392.527 8.39319e-15 1.03838e-14 1.01962e-14 1.70821e-14 1.59741e-14 5.23802e-14 1.90683e-14
     392.747 7.97558e-15 9.32472e-15 9.23725e-15 1.58606e-14 1.48938e-14 5.13499e-14 1.81070e-14
     392.967 7.55797e-15 8.26559e-15 8.27833e-15 1.46391e-14 1.38136e-14 5.03195e-14 1.71457e-14
     393.187 7.63840e-15 7.79353e-15 7.46596e-15 1.45751e-14 1.30984e-14 5.04513e-14 1.68371e-14
     393.407 7.80670e-15 7.42504e-15 6.67945e-15 1.47153e-14 1.24476e-14 5.07881e-14 1.66437e-14
     393.626 8.25695e-15 7.64259e-15 6.42065e-15 1.53467e-14 1.23741e-14 5.22844e-14 1.70542e-14
     393.846 8.91567e-15 8.29324e-15 6.55174e-15 1.63411e-14 1.27271e-14 5.46379e-14 1.79111e-14
     394.066 9.58464e-15 9.07325e-15 6.97076e-15 1.73637e-14 1.34153e-14 5.67597e-14 1.88612e-14
     394.286 1.02778e-14 1.01555e-14 8.06193e-15 1.84521e-14 1.48863e-14 5.83417e-14 2.00292e-14
     394.505 1.09675e-14 1.12312e-14 9.15642e-15 1.95343e-14 1.63468e-14 5.98579e-14 2.11823e-14
     394.725 1.15203e-14 1.20518e-14 1.03808e-14 2.03695e-14 1.74012e-14 5.88041e-14 2.17546e-14
     394.945 1.20731e-14 1.28724e-14 1.16051e-14 2.12047e-14 1.84557e-14 5.77504e-14 2.23269e-14
     395.165 1.22805e-14 1.30957e-14 1.24153e-14 2.10372e-14 1.89552e-14 5.39598e-14 2.19573e-14
     395.385 1.23728e-14 1.31199e-14 1.30874e-14 2.05357e-14 1.92698e-14 4.92579e-14 2.12739e-14
     395.604 1.20565e-14 1.26929e-14 1.32545e-14 1.95001e-14 1.90425e-14 4.70427e-14 2.05982e-14
     395.824 1.12888e-14 1.17674e-14 1.28635e-14 1.78748e-14 1.82162e-14 4.75764e-14 1.99312e-14
     396.044 1.05812e-14 1.08416e-14 1.23284e-14 1.62558e-14 1.73121e-14 4.91182e-14 1.94062e-14
     396.264 1.01148e-14 9.91560e-15 1.12168e-14 1.46632e-14 1.60970e-14 5.46934e-14 1.94501e-14
     396.484 9.64839e-15 8.98956e-15 1.01053e-14 1.30707e-14 1.48818e-14 6.02686e-14 1.94941e-14
     396.703 9.85462e-15 8.87666e-15 9.43303e-15 1.30840e-14 1.37187e-14 6.44829e-14 1.99083e-14
     396.923 1.01154e-14 8.82967e-15 8.79632e-15 1.32274e-14 1.25598e-14 6.85869e-14 2.03526e-14
     397.143 1.07471e-14 9.57177e-15 9.06519e-15 1.44453e-14 1.29081e-14 6.77523e-14 2.07483e-14
     397.363 1.15788e-14 1.07388e-14 9.82164e-15 1.62419e-14 1.40679e-14 6.42589e-14 2.11180e-14
     397.582 1.24766e-14 1.20382e-14 1.07760e-14 1.80598e-14 1.54120e-14 6.08948e-14 2.16096e-14
     397.802 1.34851e-14 1.35585e-14 1.20608e-14 1.99138e-14 1.70641e-14 5.77451e-14 2.23046e-14
     398.022 1.44671e-14 1.50219e-14 1.33316e-14 2.17035e-14 1.86541e-14 5.50789e-14 2.30429e-14
     398.242 1.52105e-14 1.59718e-14 1.44774e-14 2.29150e-14 1.96858e-14 5.67655e-14 2.41710e-14
     398.462 1.59539e-14 1.69217e-14 1.56232e-14 2.41265e-14 2.07175e-14 5.84521e-14 2.52991e-14
     398.681 1.62267e-14 1.74197e-14 1.65240e-14 2.48626e-14 2.17058e-14 5.91996e-14 2.59897e-14
     398.901 1.63998e-14 1.78219e-14 1.73729e-14 2.54980e-14 2.26850e-14 5.97479e-14 2.65876e-14
     399.121 1.65533e-14 1.82571e-14 1.80282e-14 2.59549e-14 2.34891e-14 6.04910e-14 2.71289e-14
     399.341 1.66911e-14 1.87194e-14 1.85254e-14 2.62660e-14 2.41502e-14 6.13934e-14 2.76242e-14
     399.560 1.69169e-14 1.91477e-14 1.89357e-14 2.65368e-14 2.47002e-14 6.18461e-14 2.80139e-14
     399.780 1.73752e-14 1.94862e-14 1.91173e-14 2.67014e-14 2.49578e-14 6.11129e-14 2.81251e-14
     400.000 1.78335e-14 1.98247e-14 1.92989e-14 2.68660e-14 2.52154e-14 6.03796e-14 2.82363e-14
     400.220 1.80088e-14 2.01087e-14 1.96189e-14 2.70230e-14 2.50338e-14 5.80769e-14 2.79784e-14
     400.440 1.81842e-14 2.03927e-14 1.99389e-14 2.71800e-14 2.48521e-14 5.57743e-14 2.77204e-14
     400.659 1.84608e-14 2.06036e-14 2.03288e-14 2.74397e-14 2.48067e-14 5.49312e-14 2.77618e-14
     400.879 1.87758e-14 2.07868e-14 2.07452e-14 2.77382e-14 2.48130e-14 5.46416e-14 2.79168e-14
     401.099 1.90668e-14 2.10088e-14 2.10549e-14 2.79620e-14 2.50404e-14 5.49564e-14 2.81816e-14
     401.319 1.93287e-14 2.12781e-14 2.12344e-14 2.80944e-14 2.55382e-14 5.60097e-14 2.85806e-14
     401.538 1.95539e-14 2.14961e-14 2.13859e-14 2.81653e-14 2.60271e-14 5.69539e-14 2.89304e-14
     401.758 1.96068e-14 2.14718e-14 2.14056e-14 2.79456e-14 2.64743e-14 5.73831e-14 2.90479e-14
     401.978 1.96596e-14 2.14476e-14 2.14253e-14 2.77259e-14 2.69215e-14 5.78124e-14 2.91654e-14
     402.198 1.95279e-14 2.10603e-14 2.14134e-14 2.74309e-14 2.71640e-14 5.73078e-14 2.89841e-14
     402.418 1.93758e-14 2.06326e-14 2.13980e-14 2.71275e-14 2.73837e-14 5.66995e-14 2.87695e-14
     402.637 1.90402e-14 2.03101e-14 2.12773e-14 2.69101e-14 2.72701e-14 5.68921e-14 2.86167e-14
     402.857 1.85947e-14 2.00507e-14 2.10934e-14 2.67442e-14 2.69565e-14 5.75651e-14 2.85008e-14
     403.077 1.82288e-14 1.99064e-14 2.08600e-14 2.66378e-14 2.66011e-14 5.80757e-14 2.83850e-14
     403.297 1.80106e-14 1.99763e-14 2.05347e-14 2.66416e-14 2.61679e-14 5.82849e-14 2.82693e-14
     403.516 1.78162e-14 2.00390e-14 2.02166e-14 2.66580e-14 2.57783e-14 5.86306e-14 2.81898e-14
     403.736 1.79153e-14 2.00141e-14 1.99885e-14 2.68289e-14 2.59277e-14 6.06592e-14 2.85556e-14
     403.956 1.80143e-14 1.99892e-14 1.97605e-14 2.69997e-14 2.60770e-14 6.26878e-14 2.89214e-14
     404.176 1.80528e-14 1.98515e-14 1.96129e-14 2.70742e-14 2.61124e-14 6.32552e-14 2.89932e-14
     404.396 1.80763e-14 1.96856e-14 1.94855e-14 2.71245e-14 2.61192e-14 6.34574e-14 2.89914e-14
     404.615 1.80601e-14 1.95805e-14 1.94544e-14 2.71251e-14 2.60113e-14 6.27689e-14 2.88334e-14
     404.835 1.80082e-14 1.95304e-14 1.95105e-14 2.70808e-14 2.57996e-14 6.12749e-14 2.85341e-14
     405.055 1.79251e-14 1.95407e-14 1.95809e-14 2.69872e-14 2.56502e-14 5.96285e-14 2.82188e-14
     405.275 1.77481e-14 1.97325e-14 1.96941e-14 2.67460e-14 2.56879e-14 5.75257e-14 2.78557e-14
     405.495 1.75711e-14 1.99243e-14 1.98073e-14 2.65047e-14 2.57257e-14 5.54230e-14 2.74927e-14
     405.714 1.74168e-14 1.97289e-14 1.95186e-14 2.64739e-14 2.53826e-14 5.62832e-14 2.74673e-14
     405.934 1.72630e-14 1.95237e-14 1.92196e-14 2.64484e-14 2.50297e-14 5.72193e-14 2.74506e-14
     406.154 1.73878e-14 1.93522e-14 1.90730e-14 2.63439e-14 2.50756e-14 5.94550e-14 2.77813e-14
     406.374 1.76320e-14 1.91953e-14 1.89917e-14 2.62054e-14 2.52923e-14 6.22470e-14 2.82606e-14
     406.593 1.78023e-14 1.91307e-14 1.90441e-14 2.60787e-14 2.53844e-14 6.32508e-14 2.84485e-14
     406.813 1.78725e-14 1.91908e-14 1.92773e-14 2.59679e-14 2.53079e-14 6.18353e-14 2.82420e-14
     407.033 1.79577e-14 1.92629e-14 1.95008e-14 2.58700e-14 2.52326e-14 6.04144e-14 2.80397e-14
     407.253 1.81274e-14 1.94027e-14 1.96691e-14 2.58456e-14 2.51638e-14 5.89643e-14 2.78622e-14
     407.473 1.82972e-14 1.95425e-14 1.98374e-14 2.58212e-14 2.50951e-14 5.75141e-14 2.76846e-14
     407.692 1.85683e-14 1.98564e-14 2.00511e-14 2.60618e-14 2.52012e-14 5.64572e-14 2.76993e-14
     407.912 1.88539e-14 2.01951e-14 2.02713e-14 2.63401e-14 2.53323e-14 5.54565e-14 2.77415e-14
     408.132 1.91193e-14 2.06072e-14 2.06832e-14 2.65230e-14 2.58028e-14 5.58071e-14 2.80905e-14
     408.352 1.93714e-14 2.10683e-14 2.12230e-14 2.66422e-14 2.64998e-14 5.70586e-14 2.86439e-14
